Ticker,Name
CRAFTSMA IS Equity,Craftsman Automation Ltd
086450 KQ Equity,DongKook Pharmaceutical Co Ltd
290650 KQ Equity,L&C Bio Co Ltd
INDIGOPN IS Equity,Indigo Paints Ltd
TECHNOE IS Equity,Techno Electric & Engineering Co Ltd
TREE UW Equity,LendingTree Inc
BBTC IS Equity,Bombay Burmah Trading Co
102940 KQ Equity,Kolon Life Science Inc
SGP PM Equity,Synergy Grid & Development Phils Inc
8155 JT Equity,Mimasu Semiconductor Industry Co Ltd
074600 KQ Equity,Wonik QnC Corp
4968 TT Equity,RichWave Technology Corp
USLM UW Equity,United States Lime & Minerals Inc
KIND UN Equity,Nextdoor Holdings Inc
2155 HK Equity,Morimatsu International Holdings Co Ltd
199800 KQ Equity,ToolGen Inc
JOUT UW Equity,Johnson Outdoors Inc
091700 KQ Equity,Partron Co Ltd
SHIELD AB Equity,Arabian Shield Cooperative Insurance Co
BHG UN Equity,Bright Health Group Inc
189300 KQ Equity,Intellian Technologies Inc
MAJOR TB Equity,Major Cineplex Group PCL
732 HK Equity,Truly International Holdings Ltd
299900 KQ Equity,Wysiwyg Studios Co Ltd
ST5 GY Equity,Steico SE
2594 JT Equity,Key Coffee Inc
4708 JT Equity,Relia Inc
ZEHN SE Equity,Zehnder Group AG
TQM TB Equity,TQM Alpha PCL
HY UN Equity,Hyster-Yale Materials Handling Inc
8168 JT Equity,Keiyo Co Ltd
003030 KP Equity,SeAH Steel Holdings Corp
ABB AT Equity,Aussie Broadband Ltd
OCE SJ Equity,Oceana Group Ltd
2530 TT Equity,Delpha Construction Co Ltd
6196 JT Equity,Strike Co Ltd
1558 HK Equity,YiChang HEC ChangJiang Pharmaceutical Co Ltd
2704 TT Equity,Ambassador Hotel/The
EPLL IS Equity,EPL Ltd
NINE TB Equity,Nation International Edutainment PCL
ACL AT Equity,Australian Clinical Labs Ltd
ROTH MK Equity,British American Tobacco Malaysia Bhd
2332 TT Equity,D-Link Corp
9887 JT Equity,Matsuyafoods Holdings Co Ltd
6145 JT Equity,Nittoku Co Ltd
SFIX UW Equity,Stitch Fix Inc
8086 TT Equity,Advanced Wireless Semiconductor Co
BPP TB Equity,Banpu Power PCL
7342 JT Equity,WealthNavi Inc
9997 JT Equity,Belluna Co Ltd
036540 KQ Equity,SFA Semicon Co Ltd
235980 KQ Equity,MedPacto Inc
2723 TT Equity,Gourmet Master Co Ltd
650 HK Equity,Productive Technologies Co Ltd
MTEP IS Equity,Mold-Tek Packaging Ltd
HFC SP Equity,Hong Fok Corp Ltd
2760 JT Equity,Tokyo Electron Device Ltd
AURA IT Equity,Aura Investments Ltd
LAW UN Equity,CS Disco Inc
6491 TT Equity,Pegavision Corp
218410 KQ Equity,RFHIC Corp
7779 JT Equity,CYBERDYNE Inc
NAYIFAT AB Equity,Nayifat Finance Co
ION IS Equity,ION Exchange India Ltd
RED AT Equity,Red 5 Ltd
CAAP UN Equity,Corp America Airports SA
RBX SJ Equity,Raubex Group Ltd
6561 TT Equity,Chief Telecom Inc
WLSI IS Equity,Welspun India Ltd
4997 JT Equity,Nihon Nohyaku Co Ltd
ELLAKTOR GA Equity,Ellaktor SA
BOAS3 BS Equity,Boa Vista Servicos SA
9418 JT Equity,Usen-Next Holdings Co Ltd
8358 TT Equity,Co-Tech Development Corp
BFG SS Equity,Byggfakta Group Nordic Holdco AB
SKYW UW Equity,SkyWest Inc
099190 KQ Equity,i-SENS Inc
6282 JT Equity,Oiles Corp
OCA NZ Equity,Oceania Healthcare Ltd
017960 KP Equity,Han Kuk Carbon Co Ltd
011930 KP Equity,Shinsung E&G Co Ltd
3324 TT Equity,AURAS Technology Co Ltd
2727 TT Equity,Wowprime Corp
8163 TT Equity,Darfon Electronics Corp
NBCC IS Equity,NBCC India Ltd
CALTX SS Equity,Calliditas Therapeutics AB
SEBC SS Equity,Skandinaviska Enskilda Banken AB
BWE NO Equity,BW Energy Ltd
268600 KQ Equity,Cellivery Therapeutics Inc
KPJ MK Equity,KPJ Healthcare Bhd
6191 JT Equity,Airtrip Corp
580 HK Equity,Sun King Technology Group Ltd
294870 KP Equity,HDC Hyundai Development Co-Engineering & Construction
AEVA UN Equity,Aeva Technologies Inc
POL PK Equity,Pakistan Oilfields Ltd
MPARK TI Equity,MLP Saglik Hizmetleri AS
STRTR SP Equity,Straits Trading Co Ltd/Singapore
MARR IM Equity,MARR SpA
EVCM UW Equity,EverCommerce Inc
EAT PW Equity,AmRest Holdings SE
1604 TT Equity,Sampo Corp
7421 JT Equity,Kappa Create Co Ltd
271940 KP Equity,Iljin Hysolus Co ltd
COCHIN IS Equity,Cochin Shipyard Ltd
1537 TT Equity,Kung Long Batteries Industrial Co Ltd
SAC SJ Equity,SA Corporate Real Estate Ltd
HCW AT Equity,HealthCo REIT
032350 KP Equity,Lotte Tour Development Co Ltd
2480 TT Equity,Stark Technology Inc
RESURS SS Equity,Resurs Holding AB
MORE TB Equity,More Return PCL
BRI TB Equity,Britania PCL
TRE IS Equity,Triveni Engineering & Industries Ltd
GSFC IS Equity,Gujarat State Fertilizers & Chemicals Ltd
ZIP AT Equity,Zip Co Ltd
AJMANBAN DB Equity,Ajman Bank PJSC
7354 JT Equity,Direct Marketing MiX Inc
4293 JT Equity,Septeni Holdings Co Ltd
RSI UN Equity,Rush Street Interactive Inc
ENRG IJ Equity,Energi Mega Persada Tbk PT
001680 KP Equity,Daesang Corp
9878 HK Equity,Huitongda Network Co Ltd
SBM AT Equity,St Barbara Ltd
064260 KQ Equity,Danal Co Ltd
FIA1S FH Equity,Finnair Oyj
HBL PK Equity,Habib Bank Ltd
344820 KP Equity,KCC Glass Corp
ILDC IT Equity,Israel Land Development - Urban Renewal Ltd
025980 KQ Equity,Ananti Inc
RALI IS Equity,Rallis India Ltd
3383 HK Equity,Agile Group Holdings Ltd
AV IM Equity,Antares Vision SpA
FG SS Equity,Fasadgruppen Group AB
4548 JT Equity,Seikagaku Corp
ISMEN TI Equity,Is Yatirim Menkul Degerler AS
140410 KQ Equity,Mezzion Pharma Co Ltd
LOGG3 BS Equity,LOG Commercial Properties e Participacoes SA
ARZAN KK Equity,Arzan Financial Group for Financing & Investment KPSC
B2H NO Equity,B2Holding ASA
WW UW Equity,WW International Inc
5820 TT Equity,Jih Sun Financial Holdings Co Ltd
3705 TT Equity,YungShin Global Holding Corp
6459 JT Equity,Daiwa Industries Ltd
HERFY AB Equity,Herfy Food Services Co
PHN IM Equity,Pharmanutra SpA
NGMS UQ Equity,NEOGAMES SA
FHT SP Equity,Frasers Hospitality Trust
6196 TT Equity,Marketech International Corp
1305 TT Equity,China General Plastics Corp
1164 HK Equity,CGN Mining Co Ltd
6510 TT Equity,Chunghwa Precision Test Tech Co Ltd
5273 JT Equity,Mitani Sekisan Co Ltd
CCC PW Equity,CCC SA
7826 JT Equity,Furuya Metal Co Ltd
11B PW Equity,11 bit studios SA
NINV KK Equity,National Investments Co KSCP
BRPR3 BS Equity,BR Properties SA
3309 HK Equity,C-Mer Eye Care Holdings Ltd
6188 TT Equity,Quanta Storage Inc
00088K KP Equity,Hanwha Corp
MARI PK Equity,Mari Petroleum Co Ltd
EASTPIPE AB Equity,East Pipes Integrated Co for Industry
OTKAR TI Equity,Otokar Otomotiv Ve Savunma Sanayi A.S.
095340 KQ Equity,ISC Co Ltd
PR9 TB Equity,Praram 9 Hospital PCL
MEDGULF AB Equity,Mediterranean and Gulf Cooperative Insurance and Reinsurance Co/The
WGX AT Equity,Westgold Resources Ltd
5903 TT Equity,Taiwan FamilyMart Co Ltd/Taiwan
SGHT UW Equity,Sight Sciences Inc
SFICO AB Equity,Saudi Fisheries Co
DFH UN Equity,Dream Finders Homes Inc
NUSA TB Equity,Nusasiri PCL
1532 TT Equity,China Metal Products
192820 KP Equity,Cosmax Inc
6412 TT Equity,Chicony Power Technology Co Ltd
2356 HK Equity,Dah Sing Banking Group Ltd
GENP MK Equity,Genting Plantations Bhd
OYAKC TI Equity,Oyak Cimento Fabrikalari AS
OGDC PK Equity,Oil & Gas Development Co Ltd
ADV UW Equity,Advantage Solutions Inc
SCI IS Equity,Shipping Corp of India Ltd
MCAS IJ Equity,M Cash Integrasi PT
DGV IM Equity,Digital Value SpA
1104 TT Equity,Universal Cement Corp
EYDAP GA Equity,Athens Water Supply & Sewage Co SA
8068 JT Equity,Ryoyo Electro Corp
6099 JT Equity,Elan Corp
MEGHFL IS Equity,Meghmani Finechem Ltd
BAFS TB Equity,Bangkok Aviation Fuel Services PCL
287410 KQ Equity,Jeisys Medical Inc
8942 TT Equity,Xxentria Technology Materials Corp
014830 KP Equity,Unid Co Ltd
INGR IS Equity,Ingersoll Rand India Ltd
033640 KQ Equity,NEPES Corp
1133 HK Equity,Harbin Electric Co Ltd
EFERT PK Equity,Engro Fertilizers Ltd
ECL CC Equity,Engie Energia Chile SA
ONCO3 BS Equity,Oncoclinicas do Brasil Servicos Medicos SA
069260 KP Equity,TKG Huchems Co Ltd
ULKER TI Equity,Ulker Biskuvi Sanayi AS
GFPT TB Equity,GFPT PCL
256840 KQ Equity,BNC Korea Co Ltd
DOHOME TB Equity,Dohome PCL
KOD UQ Equity,Kodiak Sciences Inc
WSKT IJ Equity,Waskita Karya Persero Tbk PT
003580 KP Equity,HLB Global Co Ltd
LRE SQ Equity,Lar Espana Real Estate Socimi SA
BOGA IJ Equity,Bintang Oto Global Tbk PT
6138 TT Equity,Anpec Electronics Corp
FDCLT IS Equity,FDC Ltd/India
047920 KQ Equity,Hlb Pharma Ceutical Co Ltd
AALI IJ Equity,Astra Agro Lestari Tbk PT
ISDMR TI Equity,Iskenderun Demir ve Celik AS
6088 JT Equity,SIGMAXYZ Holdings Inc
3254 JT Equity,Pressance Corp
NEX TB Equity,Nex Point Parts PCL
FTB SJ Equity,Fairvest Ltd
049070 KQ Equity,INTOPS Co Ltd
HEBAB SS Equity,Heba Fastighets AB
RITE IS Equity,RITES Ltd
6630 JT Equity,YA-MAN Ltd
OCL AT Equity,Objective Corp Ltd
BIMB MK Equity,Bank Islam Malaysia Bhd
TPIPP TB Equity,TPI Polene Power PCL
ATT SS Equity,Attendo AB
MMX CT Equity,Maverix Metals Inc
1419 JT Equity,Tama Home Co Ltd
2211 TT Equity,EVERGREEN Steel Corp
1702 TT Equity,Namchow Holdings Co Ltd
230240 KQ Equity,HFR Inc
6803 TT Equity,ECOVE Environment Corp
8255 TT Equity,Actron Technology Corp
5306 TT Equity,KMC Kuei Meng International Inc
GAEX IS Equity,Gujarat Ambuja Exports Ltd
092040 KQ Equity,Amicogen Inc
3062 TT Equity,CyberTAN Technology Inc
EPG TB Equity,Eastern Polymer Group PCL
5609 TT Equity,Dimerco Express Corp
IPSC UW Equity,Century Therapeutics Inc
ALXO UW Equity,ALX Oncology Holdings Inc
ICRA IS Equity,ICRA Ltd
2753 TT Equity,Bafang Yunji International Co Ltd
HF CC Equity,Hortifrut SA
7508 JT Equity,G-7 Holdings Inc
6278 JT Equity,Union Tool Co
ATTMCO AB Equity,Sinad Holding Co
MN IM Equity,Arnoldo Mondadori Editore SpA
BCOM IT Equity,B Communications Ltd
3022 TT Equity,IEI Integration Corp
3950 JT Equity,Pack Corp/The
RSTON SP Equity,Riverstone Holdings Ltd
SNCY UW Equity,Sun Country Airlines Holdings Inc
BHIT IJ Equity,MNC Asia Holding Tbk PT
811 HK Equity,Xinhua Winshare Publishing and Media Co Ltd
KRO UN Equity,Kronos Worldwide Inc
LOGN3 BS Equity,Log-in Logistica Intermodal SA
OTOEL GA Equity,Autohellas Tourist and Trading SA
9939 HK Equity,Kintor Pharmaceutical Ltd
022100 KQ Equity,Posco ICT Co Ltd
1444 TT Equity,Lealea Enterprise Co Ltd
ZIIC AB Equity,Zamil Industrial Investment Co
DOAS TI Equity,Dogus Otomotiv Servis ve Ticaret AS
1980 JT Equity,Dai-Dan Co Ltd
6515 TT Equity,WinWay Technology Co Ltd
AEF AT Equity,Australian Ethical Investment Ltd
3993 JT Equity,PKSHA Technology Inc
005850 KP Equity,SL Corp
SCHP FP Equity,Seche Environnement SA
8117 JT Equity,Central Automotive Products Ltd
091120 KQ Equity,EM-Tech Co Ltd
BWO NO Equity,BW Offshore Ltd
FILM IJ Equity,MD Pictures Tbk PT
CAML3 BS Equity,Camil Alimentos SA
6269 JT Equity,Modec Inc
1218 TT Equity,Taisun Enterprise Co Ltd
SJVN IS Equity,SJVN Ltd
3016 TT Equity,Episil-Precision Inc
6877 JT Equity,Obara Group Inc
6088 HK Equity,FIT Hon Teng Ltd
090710 KQ Equity,Hyulim ROBOT Co Ltd
QUAL3 BS Equity,Qualicorp Consultoria e Corretora de Seguros SA
MCH MK Equity,Matrix Concepts Holdings Bhd
1762 JT Equity,Takamatsu Construction Group Co Ltd
7456 JT Equity,Matsuda Sangyo Co Ltd
TOD IM Equity,Tod's SpA
3836 JT Equity,Avant Group Corp
6104 TT Equity,Genesys Logic Inc
SYNSAM SS Equity,Synsam AB
192650 KP Equity,Dreamtech Co Ltd
BZUN UW Equity,Baozun Inc
9474 JT Equity,Zenrin Co Ltd
PETQ UW Equity,PetIQ Inc
079160 KP Equity,CJ CGV Co Ltd
WWI NO Equity,Wilh Wilhelmsen Holding ASA
PARAA UW Equity,Paramount Global
SOLG LN Equity,SolGold PLC
6284 JT Equity,Nissei ASB Machine Co Ltd
AMLAK AB Equity,Amlak International for Real Estate Finance Co
6486 JT Equity,Eagle Industry Co Ltd
VXRT UR Equity,Vaxart Inc
053030 KQ Equity,Binex Co Ltd
1711 TT Equity,Everlight Chemical Industrial Corp
KORDS TI Equity,Kordsa Teknik Tekstil AS
BRCC UN Equity,BRC Inc
SRIN IS Equity,Sunteck Realty Ltd
1822 JT Equity,Daiho Corp
DSGN UW Equity,Design Therapeutics Inc
9824 JT Equity,Senshu Electric Co Ltd
TRPC IS Equity,Transport Corp of India Ltd
CMBM UQ Equity,Cambium Networks Corp
HAUTO NO Equity,Hoegh Autoliners ASA
1709 TT Equity,Formosan Union Chemical
RLMD UW Equity,Relmada Therapeutics Inc
3948 HK Equity,Inner Mongolia Yitai Coal Co Ltd
1736 TT Equity,Johnson Health Tech Co Ltd
3085 JT Equity,Arcland Service Holdings Co Ltd
1708 TT Equity,Sesoda Corp
ORGO UR Equity,Organogenesis Holdings Inc
PTCIN IS Equity,PTC India Ltd
7958 JT Equity,Tenma Corp
005440 KP Equity,Hyundai Greenfood Co Ltd
003545 KP Equity,Daishin Securities Co Ltd
8871 JT Equity,Goldcrest Co Ltd
BEWI NO Equity,BEWi ASA
003380 KQ Equity,Harim Holdings Co Ltd
6223 TT Equity,MPI Corp
4423 JT Equity,ARTERIA Networks Corp
LOGO TI Equity,Logo Yazilim Sanayi Ve Ticaret AS
2138 HK Equity,EC Healthcare
605296 C1 Equity,Yunnan Shennong Agricultural Industry Group Co Ltd
MTU FP Equity,Manitou BF SA
3152 TT Equity,Advanced Ceramic X Corp
4107 TT Equity,Bioteque Corp
LTFO IS Equity,LT Foods Ltd
TCO IS Equity,Tata Coffee Ltd
AYGAZ TI Equity,Aygaz AS
STR IS Equity,Strides Pharma Science Ltd
SMDR IJ Equity,Samudera Indonesia Tbk PT
2752 JT Equity,Fujio Food Group Inc
CMSINFO IS Equity,CMS Info Systems Ltd
1112 HK Equity,Health & Happiness H&H International Holdings Ltd
5608 TT Equity,Shih Wei Navigation Co Ltd
JKI IS Equity,JK Tyre & Industries Ltd
ACLX UW Equity,Arcellx Inc
3704 TT Equity,Unizyx Holding Corp
IAM CC Equity,Inversiones Aguas Metropolitanas SA
ENGR IS Equity,Engineers India Ltd
1887 JT Equity,JDC Corp
322000 KP Equity,Hyundai Energy Solutions Co Ltd
7483 JT Equity,Doshisha Co Ltd
6411 TT Equity,Amazing Microelectronic Corp
1733 HK Equity,E-Commodities Holdings Ltd
ITD TB Equity,Italian-Thai Development PCL
CORZ UW Equity,Core Scientific Inc
PCEM KK Equity,Kuwait Portland Cement Co KSC
4739 TT Equity,Coremax Corp
214370 KQ Equity,Caregen Co Ltd
00104K KP Equity,CJ Corp
ISLAX NO Equity,Icelandic Salmon AS
ERAA IJ Equity,Erajaya Swasembada Tbk PT
6058 JT Equity,Vector Inc
6379 JT Equity,Raiznext Corp
9996 HK Equity,Peijia Medical Ltd
1475 HK Equity,Nissin Foods Co Ltd
020000 KP Equity,Handsome Co Ltd
7512 JT Equity,Aeon Hokkaido Corp
AKHI QD Equity,Al Khaleej Takaful Group QSC
7739 JT Equity,Canon Electronics Inc
6206 TT Equity,Flytech Technology Co Ltd
000070 KP Equity,Samyang Holdings Corp
ARTD IS Equity,Aarti Drugs Ltd
XTB PW Equity,XTB SA
IDIN IT Equity,IDI Insurance Co Ltd
HENG TB Equity,Heng Leasing and Capital PCL
THCOM TB Equity,Thaicom PCL
ALANDALU AB Equity,Alandalus Property Co
ODL NO Equity,Odfjell Drilling Ltd
8167 JT Equity,Retail Partners Co Ltd
APX AT Equity,Appen Ltd
4927 TT Equity,Apex International Co Ltd
LSIP IJ Equity,Perusahaan Perkebunan London Sumatra Indonesia Tbk PT
041960 KQ Equity,Komipharm International Co Ltd
TASA4 BS Equity,Taurus Armas SA
GWH UN Equity,ESS Tech Inc
525 HK Equity,Guangshen Railway Co Ltd
5471 TT Equity,Sonix Technology Co Ltd
SYML IS Equity,Symphony Ltd
FOR UN Equity,Forestar Group Inc
025540 KP Equity,Korea Electric Terminal Co Ltd
BAB MK Equity,Bumi Armada Bhd
PTBL IT Equity,Property & Building Corp Ltd
1231 TT Equity,Lian HWA Food Corp
506 HK Equity,China Foods Ltd
CASH SQ Equity,Prosegur Cash SA
1911 HK Equity,China Renaissance Holdings Ltd
183300 KQ Equity,KoMiCo Ltd
RS TB Equity,RS PCL
4714 JT Equity,Riso Kyoiku Co Ltd
CLPL IS Equity,Caplin Point Laboratories Ltd
ANURAS IS Equity,Anupam Rasayan India Ltd
1952 HK Equity,Everest Medicines Ltd
8934 JT Equity,Sun Frontier Fudousan Co Ltd
TSKB TI Equity,Turkiye Sinai Kalkinma Bankasi AS
120110 KP Equity,Kolon Industries Inc
RBBN UW Equity,Ribbon Communications Inc
2098 HK Equity,Zall Smart Commerce Group Ltd
005880 KP Equity,Korea Line Corp
6055 HK Equity,China Tobacco International HK Co Ltd
MAHLOG IS Equity,Mahindra Logistics Ltd
003000 KP Equity,Bukwang Pharmaceutical Co Ltd
PRM TB Equity,Prima Marine PCL
000240 KP Equity,Hankook & Co Co Ltd
HA UW Equity,Hawaiian Holdings Inc
2613 JT Equity,J-Oil Mills Inc
3708 TT Equity,Swancor Holding Co Ltd
8039 TT Equity,Taiflex Scientific Co Ltd
1714 TT Equity,Ho Tung Chemical Corp
ADMIE GA Equity,Holding Co ADMIE IPTO SA
084370 KQ Equity,Eugene Technology Co Ltd
WHS NZ Equity,Warehouse Group Ltd/The
SBBD SS Equity,Samhallsbyggnadsbolaget i Norden AB
2109 JT Equity,Mitsui DM Sugar Holdings Co Ltd
VTEX UN Equity,VTEX
TINS IJ Equity,Timah Tbk PT
JDPF IS Equity,Jindal Poly Films Ltd
ADVENZY IS Equity,Advanced Enzyme Technologies Ltd
MRDS QD Equity,Mazaya Real Estate Development QPSC
2742 JT Equity,Halows Co Ltd
009240 KP Equity,Hanssem Co Ltd
1982 JT Equity,Hibiya Engineering Ltd
BBN AT Equity,Baby Bunting Group Ltd
ETC TB Equity,Earth Tech Environment PCL
4187 JT Equity,Osaka Organic Chemical Industry Ltd
MHRL IS Equity,Mahindra Holidays & Resorts India Ltd
HRUM IJ Equity,Harum Energy Tbk PT
SPADV IS Equity,Sun Pharma Advanced Research Co Ltd
YTLP MK Equity,YTL Power International Bhd
2010 TT Equity,Chun Yuan Steel Industry Co Ltd
IOT IM Equity,Seco SpA
TLGO SQ Equity,Talgo SA
IES IT Equity,IES Holdings Ltd
NAVA IS Equity,Nava Ltd
MAGT CT Equity,Magnet Forensics Inc
4820 JT Equity,EM Systems Co Ltd
082740 KP Equity,HSD Engine Co Ltd
FBR SJ Equity,Famous Brands Ltd
2476 TT Equity,G Shank Enterprise Co Ltd
3028 JT Equity,Alpen Co Ltd
3738 JT Equity,T-Gaia Corp
1357 HK Equity,Meitu Inc
UCHI MK Equity,Uchi Technologies Bhd
3232 JT Equity,Mie Kotsu Group Holdings Inc
6605 TT Equity,Depo Auto Parts Ind Co Ltd
010050 KP Equity,Woori Investment Bank Co Ltd
8076 TT Equity,Firich Enterprises Co Ltd
ROSSARI IS Equity,Rossari Biotech Ltd
HB AB Equity,Halwani Brothers Co
IGMS UW Equity,IGM Biosciences Inc
LEVE3 BS Equity,Mahle-Metal Leve SA
SHYAMMET IS Equity,Shyam Metalics & Energy Ltd
003530 KP Equity,Hanwha Investment & Securities Co Ltd
1905 TT Equity,Chung Hwa Pulp Corp
2489 TT Equity,AmTRAN Technology Co Ltd
CSBBANK IS Equity,CSB Bank Ltd
PNVL3 BS Equity,Dimed SA Distribuidora da Medicamentos
214450 KQ Equity,PharmaResearch Co Ltd
SNPO UW Equity,Snap One Holdings Corp
1456 HK Equity,Guolian Securities Co Ltd
HGTY UN Equity,Hagerty Inc
EGEEN TI Equity,EGE Endustri VE Ticaret AS
FPARA SS Equity,FastPartner AB
SAS SS Equity,SAS AB
214320 KP Equity,Innocean Worldwide Inc
CRGE UQ Equity,Charge Enterprises Inc
PEAN SE Equity,Peach Property Group AG
2323 TT Equity,CMC Magnetics Corp
KIRI IS Equity,Kiri Industries Ltd
7033 JT Equity,Management Solutions Co Ltd
BLAU3 BS Equity,Blau Farmaceutica SA
6169 HK Equity,China Yuhua Education Corp Ltd
775 HK Equity,CK Life Sciences Int'l Holdings Inc
XANOB SS Equity,XANO Industri AB
5970 JT Equity,G-Tekt Corp
MNHD EC Equity,Medinet Nasr Housing
SPCG TB Equity,SPCG PCL
KEX TB Equity,Kerry Express Thailand PCL
5607 TT Equity,Farglory F T Z Investment Holding Co Ltd
2436 TT Equity,Weltrend Semiconductor
1582 TT Equity,Syncmold Enterprise Corp
5530 TT Equity,Lung Yen Life Service Corp
1176 HK Equity,Zhuguang Holdings Group Co Ltd
PSO PK Equity,Pakistan State Oil Co Ltd
6576 TT Equity,Foresee Pharmaceuticals Co Ltd
KER PW Equity,Kernel Holding SA
PARD3 BS Equity,Instituto Hermes Pardini SA
AH TB Equity,AAPICO Hitech PCL
EUR PW Equity,Eurocash SA
2614 TT Equity,Eastern Media International Corp
2233 HK Equity,West China Cement Ltd
319660 KQ Equity,PSK Inc
KOEL IS Equity,Kirloskar Oil Engines Ltd
DORL IT Equity,Doral Group Renewable Energy Resources Ltd
CIMSA TI Equity,Cimsa Cimento Sanayi VE Ticaret AS
PRSK IT Equity,Prashkovsky Investments and Construction Ltd
SHIP KK Equity,Heavy Engineering & Ship Building Co KSCP
658 HK Equity,China High Speed Transmission Equipment Group Co Ltd
EXAE GA Equity,Hellenic Exchanges - Athens Stock Exchange SA
2314 TT Equity,Microelectronics Technology Inc
PGMN3 BS Equity,Empreendimentos Pague Menos S/A
001800 KP Equity,Orion Holdings Corp
PTSI UQ Equity,PAM Transportation Services Inc
206650 KQ Equity,Eubiologics Co Ltd
LGBB IS Equity,LG Balakrishnan & Bros Ltd
TANMIAH AB Equity,Tanmiah Food Co
BBKP IJ Equity,Bank Bukopin Tbk PT
CBRAIN DC Equity,cBrain A/S
WIKA IJ Equity,Wijaya Karya Persero Tbk PT
9966 HK Equity,Alphamab Oncology
200130 KQ Equity,Kolmar BNH Co Ltd
003850 KP Equity,Boryung
1250 HK Equity,Shandong Hi-Speed New Energy Group Ltd
ORCMNT IS Equity,Orient Cement Ltd
297 HK Equity,Sinofert Holdings Ltd
092220 KP Equity,KEC Corp
006040 KP Equity,Dongwon Industries Co Ltd
HIL IS Equity,HIL Ltd
KNTE UW Equity,Kinnate Biopharma Inc
2467 TT Equity,C Sun Manufacturing Ltd
665 HK Equity,Haitong International Securities Group Ltd
CZG CK Equity,Colt CZ Group SE
GREATEC MK Equity,Greatech Technology Bhd
2636 TT Equity,T3EX Global Holdings Corp
FWRG UW Equity,First Watch Restaurant Group Inc
HIPO UN Equity,Hippo Holdings Inc
FRAS3 BS Equity,Fras-Le SA
6194 JT Equity,Atrae Inc
GPP PW Equity,Grupa Pracuj SA
300894 C2 Equity,Marssenger Kitchenware Co Ltd
DRD SJ Equity,DRDGOLD Ltd
4071 JT Equity,Plus Alpha Consulting Co Ltd
GPW PW Equity,Warsaw Stock Exchange
RANI3 BS Equity,Irani Papel e Embalagem SA
CHR CT Equity,Chorus Aviation Inc
006120 KP Equity,SK Discovery Co Ltd
6191 TT Equity,Global Brands Manufacture Ltd
INFIBEAM IS Equity,Infibeam Avenues Ltd
IGD IM Equity,Immobiliare Grande Distribuzione SIIQ SpA
016790 KQ Equity,CANARIABIO Inc
CCX AT Equity,City Chic Collective Ltd
299030 KQ Equity,Hana Technology Co Ltd
6189 TT Equity,Promate Electronic Co Ltd
NUTX UR Equity,Nutex Health Inc
NLC IS Equity,NLC India Ltd
GIG AB Equity,Gulf Insurance Group
7177 JT Equity,GMO Financial Holdings Inc
GEXP IS Equity,Gokaldas Exports Ltd
061970 KQ Equity,LB Semicon Inc
4563 JT Equity,AnGes Inc
ELO NO Equity,Elopak ASA
GRV IS Equity,Greaves Cotton Ltd
PPL PK Equity,Pakistan Petroleum Ltd
015750 KQ Equity,Sungwoo Hitech Co Ltd
TUYA UN Equity,Tuya Inc
2150 HK Equity,Nayuki Holdings Ltd
FRKN SP Equity,Frencken Group Ltd
HAL MK Equity,Hextar Global Bhd
5222 TT Equity,Transcom Inc/Taiwan
8214 JT Equity,AOKI Holdings Inc
8182 JT Equity,Inageya Co Ltd
348210 KQ Equity,NEXTIN Inc
214870 KQ Equity,NewGLAB Pharma Co Ltd
NFCX IJ Equity,NFC Indonesia Tbk PT
VRLL IS Equity,VRL Logistics Ltd
6180 TT Equity,Gamania Digital Entertainment Co Ltd
2001 HK Equity,China New Higher Education Group Ltd
2664 JT Equity,Cawachi Ltd
HLLY UN Equity,Holley Inc
COH SJ Equity,Curro Holdings Ltd
909 HK Equity,Ming Yuan Cloud Group Holdings Ltd
4104 TT Equity,Excelsior Medical Co Ltd
5508 TT Equity,Yungshin Construction & Development Co Ltd
SAR GA Equity,Sarantis SA
6261 TT Equity,Youngtek Electronics Corp
089590 KP Equity,Jeju Air Co Ltd
4719 JT Equity,Alpha Systems Inc
NOBI SS Equity,Nobia AB
